LEA,LEADescription,Enrollment,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP
4101005,Margaret Daniels Primary,232,0.862068965517,4.310344827586,0,25.431034482758,5.603448275862,63.362068965517,0.431034482758,67.24,14.224137931034,1.293103448275
4102008,Oscar Hamilton Elementary Sch,250,3.6,5.6,0,10.8,3.6,76.4,0,70.8,11.6,0.4
4102010,Foreman High School,252,0.79365079365,6.746031746031,0,15.873015873015,0,76.190476190476,0.396825396825,62.7,13.492063492063,0
4201001,Booneville Elementary School,669,0.747384155455,6.278026905829,0,0.747384155455,2.989536621823,88.938714499252,0.298953662182,77.28,14.648729446935,0.448430493273
4201002,Booneville High School,298,1.342281879194,4.697986577181,0,0,0,93.624161073825,0.335570469798,66.78,13.758389261744,0.671140939597
4201003,Booneville Jr High School,304,0.328947368421,2.631578947368,0,1.315789473684,0.328947368421,94.736842105263,0.657894736842,65.13,15.78947368421,0.328947368421
4202007,Magazine Elementary School,269,0,3.345724907063,0,0,0.371747211895,92.565055762081,3.717472118959,76.95,17.472118959107,1.858736059479
4202008,J.D. Leftwich High School,256,1.5625,0.390625,0,0.390625,0.390625,91.796875,5.46875,71.88,17.96875,2.34375
4203011,Paris Elementary School,402,0.49751243781,2.73631840796,0,2.487562189054,3.233830845771,89.303482587064,1.741293532338,75.37,9.452736318407,2.487562189054
4203012,Paris High School,357,0.560224089635,2.801120448179,0.840336134453,4.761904761904,3.081232492997,85.154061624649,2.801120448179,61.34,10.644257703081,1.120448179271
4203013,Paris Middle School,330,0,3.030303030303,0,4.242424242424,4.242424242424,85.151515151515,3.333333333333,66.06,13.636363636363,1.515151515151
4204016,Scranton Elementary School,213,0,1.408450704225,0,0.469483568075,0.93896713615,93.896713615023,3.286384976525,63.85,9.389671361502,0.93896713615
4204019,Scranton High School,200,0,1.5,0,0,0.5,93.5,4.5,47,7.5,1.5
4301027,Lonoke Elementary School,367,0,6.811989100817,0,22.888283378746,0.817438692098,68.937329700272,0.544959128065,65.12,13.623978201634,5.722070844686
4301028,Lonoke Middle School,414,0.724637681159,6.763285024154,0,21.014492753623,2.415458937198,68.840579710144,0.241545893719,60.39,12.07729468599,5.072463768115
4301029,Lonoke High School,580,0,6.03448275862,0,23.448275862068,3.275862068965,66.896551724137,0.344827586206,52.76,11.379310344827,2.586206896551
4301030,Lonoke Primary School,393,0.254452926208,9.41475826972,0,25.445292620865,0.508905852417,63.867684478371,0.508905852417,61.83,12.213740458015,8.905852417302
4302017,England Elementary School,393,0.508905852417,9.923664122137,0,32.315521628498,4.325699745547,52.926208651399,0,78.88,11.450381679389,5.59796437659
4302018,England High School,359,0,3.621169916434,0.278551532033,39.554317548746,1.114206128133,55.431754874651,0,77.16,15.877437325905,1.392757660167
4303012,Carlisle Elementary School,360,0,2.5,0,8.333333333333,1.388888888888,87.777777777777,0,65.28,12.222222222222,0
4303013,Carlisle High School,326,0,0.920245398773,0,11.349693251533,0.920245398773,86.503067484662,0.306748466257,57.06,10.736196319018,0
4304001,Eastside Elementary School,430,0.697674418604,3.953488372093,0.232558139534,2.558139534883,0.697674418604,90.232558139534,1.627906976744,33.02,8.60465116279,0
4304002,Central Elementary School,343,1.457725947521,2.915451895043,0.291545189504,3.498542274052,2.04081632653,89.212827988338,0.583090379008,59.77,18.367346938775,0
4304004,Cabot Junior High South,799,0.125156445556,5.506883604505,0.250312891113,2.878598247809,0.876095118898,88.235294117647,2.127659574468,37.05,13.642052565707,1.752190237797
4304005,Cabot High School,2085,0.527577937649,4.460431654676,0.143884892086,2.062350119904,0.287769784172,90.83932853717,1.67865707434,25.23,9.640287769784,1.199040767386
4304006,Westside Elementary School,397,0.755667506297,15.113350125944,0,5.037783375314,3.274559193954,71.788413098236,4.030226700251,62.47,9.823677581863,8.816120906801
4304007,Southside Elementary School,464,1.077586206896,1.724137931034,0.431034482758,2.586206896551,1.508620689655,92.025862068965,0.646551724137,39.87,9.913793103448,0
4304008,Northside Elementary School,362,0.552486187845,5.801104972375,0.552486187845,4.696132596685,2.762430939226,82.872928176795,2.762430939226,54.42,18.78453038674,0.552486187845
4304009,Ward Central Elementary,526,0.950570342205,3.992395437262,0.190114068441,2.471482889733,1.330798479087,90.304182509505,0.760456273764,63.69,11.026615969581,0.380228136882
4304010,Cabot Middle School South,740,1.081081081081,5.675675675675,0.27027027027,1.621621621621,1.756756756756,88.108108108108,1.486486486486,41.08,11.081081081081,1.486486486486
4304011,Cabot Junior High North,888,0.563063063063,3.378378378378,0.45045045045,2.702702702702,0.45045045045,89.977477477477,2.477477477477,34.46,10.923423423423,0.9009009009
4304012,Cabot Middle School North,871,0.459242250287,3.099885189437,0.114810562571,2.985074626865,1.148105625717,90.585533869115,1.607347876004,38.58,11.13662456946,0.344431687715
4304013,Magness Creek Elementary,356,0.561797752808,3.651685393258,1.123595505617,2.52808988764,1.123595505617,89.887640449438,1.123595505617,33.99,17.977528089887,0
4304014,Stagecoach Elementary School,466,1.287553648068,2.575107296137,0.429184549356,1.287553648068,0.214592274678,93.562231759656,0.643776824034,36.05,10.515021459227,0.214592274678
4304015,Mountain Springs Elem School,401,0.249376558603,2.743142144638,0.74812967581,1.246882793017,0.74812967581,93.266832917705,0.997506234413,29.18,12.718204488778,0
4304016,Cabot Learning(Iale) Academy,,0,0,0,0,0,0,0,,0,0
4304017,Cabot Freshman Academy,782,0.511508951406,3.708439897698,0.255754475703,2.046035805626,0.511508951406,91.687979539641,1.278772378516,33.25,9.846547314578,0.511508951406
4304703,Academic Center For Excellence,218,0,5.963302752293,0,1.37614678899,0,91.284403669724,1.37614678899,42.2,11.926605504587,1.834862385321
4401001,Watson Primary School,451,0.221729490022,11.529933481152,2.882483370288,0.443458980044,3.325942350332,81.596452328159,0,66.74,6.20842572062,10.643015521064
4401002,Huntsville Middle School,496,1.209677419354,8.870967741935,1.814516129032,0.201612903225,0.403225806451,87.096774193548,0.403225806451,59.68,8.467741935483,7.66129032258
4401003,Huntsville High School,667,1.049475262368,7.796101949025,0.749625187406,0.299850074962,1.049475262368,88.15592203898,0.899550224887,47.23,7.946026986506,5.397301349325
4401004,Huntsville Intermediate Sch,479,1.461377870563,10.855949895615,3.340292275574,0.208768267223,3.966597077244,79.123173277661,1.043841336116,58.66,8.350730688935,10.438413361169
4401011,St. Paul Elementary School,107,2.803738317757,2.803738317757,0,0.934579439252,1.869158878504,91.588785046728,0,73.83,10.280373831775,0
4401012,St. Paul High School,103,0.970873786407,1.941747572815,0,0,0.970873786407,96.116504854368,0,72.82,14.563106796116,0
4501001,Flippin Elementary School,382,0,1.832460732984,0.523560209424,0.523560209424,1.570680628272,94.502617801047,1.047120418848,79.32,10.732984293193,0.261780104712
4501002,Flippin High School,246,1.626016260162,2.439024390243,0,0,1.626016260162,94.30894308943,0,64.23,15.040650406504,0
4501003,Flippin Middle School,183,1.639344262295,2.732240437158,0,0,1.639344262295,93.442622950819,0.546448087431,81.42,12.568306010928,0.546448087431
4502005,Yellville-Summit Elem. School,245,4.081632653061,0.816326530612,0,2.04081632653,0,92.653061224489,0.408163265306,67.76,15.918367346938,0
4502006,Yellville-Summit High School,255,0.78431372549,1.176470588235,0.392156862745,0,0.78431372549,96.862745098039,0,62.35,15.294117647058,0
4502007,Yellville-Summit Middle School,194,1.030927835051,0,1.030927835051,2.061855670103,0,95.876288659793,0,68.04,11.340206185567,0
4602005,Genoa Central Elem. School,422,0,1.421800947867,0.473933649289,0,1.421800947867,96.682464454976,0,49.29,6.398104265402,0
4602006,Genoa Central High School,334,0.598802395209,1.197604790419,0,0.898203592814,0,97.305389221556,0,47.31,5.089820359281,0
4602007,Gary E. Cobb Middle School,330,0.30303030303,0.30303030303,0,0,0.90909090909,98.484848484848,0,48.18,5.454545454545,0
4603009,Fouke Elementary School,480,0.416666666666,1.666666666666,0,0.416666666666,0.208333333333,97.083333333333,0.208333333333,63.13,10,0
4603010,Fouke High School,310,0.645161290322,0.967741935483,0,1.290322580645,0,97.096774193548,0,50.32,7.419354838709,0
4603011,Paulette Smith Middle School,228,0.877192982456,0.877192982456,0,0,0.438596491228,97.368421052631,0.438596491228,59.21,5.701754385964,0
4605019,College Hill Elementary School,328,0,5.182926829268,0,44.20731707317,2.743902439024,47.865853658536,0,62.2,6.097560975609,2.743902439024
4605020,Fairview Elementary School,282,0.354609929078,3.54609929078,0,61.347517730496,6.737588652482,28.014184397163,0,82.98,4.609929078014,0.354609929078
4605021,Vera Kilpatrick Elem. School,393,0.254452926208,6.106870229007,0,64.885496183206,5.089058524173,23.155216284987,0.508905852417,84.73,10.178117048346,2.035623409669
4605022,Union Elementary School,271,0,2.952029520295,0,65.682656826568,5.535055350553,25.830258302583,0,82.29,9.594095940959,0.369003690036
4605024,College Hill Middle,607,0.164744645799,3.953871499176,0.164744645799,55.518945634266,3.953871499176,36.079077429983,0.164744645799,71.5,9.88467874794,1.64744645799
4605025,North Heights Jr. High School,649,0,3.081664098613,0,52.542372881355,2.927580893682,40.986132511556,0.462249614791,64.71,6.779661016949,1.078582434514
4605026,Arkansas High School,1106,0.180831826401,4.430379746835,0.0904159132,49.457504520795,3.707052441229,41.772151898734,0.361663652802,58.95,9.855334538878,0.994575045207
4605027,Edward D. Trice Elem. School,566,0.176678445229,4.593639575971,0.353356890459,36.395759717314,2.650176678445,55.12367491166,0.706713780918,63.43,5.830388692579,1.943462897526
4605703,Washington Academy,119,0,2.521008403361,0,77.310924369747,1.680672268907,18.487394957983,0,67.23,7.563025210084,0
4701001,Armorel Elementary School,215,0,7.906976744186,0,6.511627906976,0,79.53488372093,6.046511627906,51.16,7.441860465116,0
4701002,Armorel High School,209,0,4.784688995215,0,8.133971291866,0,84.210526315789,2.870813397129,37.32,11.004784688995,0.478468899521
4702006,Blytheville Elementary School,495,0.20202020202,3.636363636363,0,76.767676767676,0,18.989898989898,0.40404040404,100,13.333333333333,2.828282828282
4702008,Blytheville Primary School,681,0.29368575624,4.111600587371,0,77.679882525697,0,17.621145374449,0.29368575624,100,10.572687224669,1.321585903083
4702011,Blytheville Intermediate Sch,,0,0,0,0,0,0,0,,0,0
4702012,Blytheville Middle School,473,0.211416490486,2.114164904862,0,80.126849894291,0,17.336152219873,0.211416490486,100,15.856236786469,1.268498942917
4702013,Blytheville High School,,0,0,0,0,0,0,0,,0,0
4702703,Blytheville Charter School&alc,,0,0,0,0,0,0,0,,0,0
4702706,Blytheville High School-A New Tech School,699,0,1.716738197424,0,81.258941344778,0.143061516452,15.87982832618,1.001430615164,100,14.163090128755,1.144492131616
4706039,So Miss County Elem At Luxora,,0,0,0,0,0,0,0,,0,0
4706040,South Miss Cty Elem @ Wilson,,0,0,0,0,0,0,0,,0,0
4706059,So Miss County Elem At Keiser,,0,0,0,0,0,0,0,,0,0
4706066,Rivercrest High School,595,0.336134453781,5.042016806722,0,28.067226890756,0.840336134453,65.714285714285,0,71.26,9.0756302521,1.848739495798
4706069,Rivercrest Elementary School,652,0.153374233128,6.288343558282,0,30.981595092024,0.920245398773,61.656441717791,0,80.52,8.282208588957,1.22699386503
4708028,Gosnell Elementary School,688,0,9.011627906976,0,19.912790697674,3.779069767441,67.005813953488,0.290697674418,72.09,10.755813953488,1.308139534883
4708031,Gosnell High School,617,0,4.700162074554,0,24.797406807131,2.755267423014,67.423014586709,0.324149108589,64.99,10.696920583468,0.162074554294
4712043,Manila Elementary School,413,0,2.663438256658,0,0.242130750605,0.48426150121,96.610169491525,0,64.41,13.075060532687,1.210653753026
4712044,Manila High School,343,0,6.997084548104,0,0.291545189504,0.583090379008,92.128279883381,0,64.14,12.244897959183,0.583090379008
4712045,Manila Middle School,302,0.331125827814,6.622516556291,0,0,1.655629139072,91.390728476821,0,61.26,13.576158940397,0.993377483443
4713051,Osceola High School,370,0,1.891891891891,0,78.378378378378,2.432432432432,16.486486486486,0.81081081081,100,11.891891891891,0.54054054054
4713052,North Elementary School,119,0,1.680672268907,0,74.789915966386,4.201680672268,19.327731092436,0,100,0.840336134453,0
4713053,Carroll Smith Elementary Schoo,421,0,2.137767220902,0,77.434679334916,1.900237529691,18.052256532066,0.475059382422,100,10.21377672209,0.475059382422
4713705,Osceola Stem Charter,390,0,1.025641025641,0,82.564102564102,0.51282051282,15.128205128205,0.76923076923,100,10.51282051282,0.25641025641
4740700,"Osceola Comm,arts & Bus Ch Sch",,0,0,0,0,0,0,0,,0,0
4801001,C.B. Partee Elementary School,273,0,1.465201465201,0,57.509157509157,1.098901098901,38.461538461538,1.465201465201,100,11.721611721611,0
4801003,Brinkley High School,245,0,2.04081632653,0,63.265306122448,2.448979591836,30.612244897959,1.632653061224,100,17.959183673469,0
4802008,Clarendon Elementary School,287,0,5.923344947735,0,51.219512195121,4.878048780487,37.979094076655,0,92.33,13.937282229965,4.529616724738
4802010,Clarendon High School,263,0,7.22433460076,0,55.893536121673,3.422053231939,32.699619771863,0.760456273764,89.35,15.209125475285,4.562737642585
4901001,Caddo Hills Elementary School,340,0.294117647058,18.823529411764,0,0,0.882352941176,80,0,82.65,14.117647058823,0
4901003,Caddo Hills High School,234,1.709401709401,16.666666666666,0,0.42735042735,0.8547008547,79.487179487179,0.8547008547,71.37,11.965811965811,0
4902006,Mount Ida Elementary School,237,0.42194092827,2.95358649789,0,0,0.42194092827,95.780590717299,0.42194092827,70.04,18.565400843881,0
4902007,Mount Ida High School,246,0.813008130081,2.845528455284,0,0.40650406504,0.40650406504,95.528455284552,0,65.85,12.195121951219,0
5006022,Prescott Elementary School,429,0.2331002331,6.993006993006,0,34.965034965034,0,56.876456876456,0.9324009324,76.92,9.324009324009,3.962703962703
5006023,McRae Middle School,154,0.64935064935,5.844155844155,0,38.311688311688,0,54.545454545454,0.64935064935,80.52,12.337662337662,1.948051948051
5006024,Prescott High School,423,0.236406619385,4.01891252955,0,40.661938534278,0,54.137115839243,0.945626477541,68.56,9.929078014184,0.945626477541
5008013,Nevada Elementary School,214,0.467289719626,1.401869158878,0,34.579439252336,5.140186915887,58.411214953271,0,77.57,13.084112149532,0
5008014,Nevada High  School,197,0,1.015228426395,0,50.761421319796,3.553299492385,44.670050761421,0,74.62,11.675126903553,0
5102005,Jasper Elementary School,243,0.823045267489,1.646090534979,0.823045267489,2.469135802469,0,94.238683127572,0,71.19,11.111111111111,0
5102006,Jasper High School,230,0,1.304347826086,0.434782608695,1.739130434782,0,96.521739130434,0,69.13,11.304347826086,0
5102007,Kingston Elementary School,143,1.398601398601,2.097902097902,0,0,4.195804195804,92.307692307692,0,75.52,5.594405594405,0
5102008,Kingston High School,109,3.669724770642,1.834862385321,0,0.91743119266,0.91743119266,91.743119266055,0.91743119266,57.8,9.174311926605,0
5102023,Oark Elementary School,69,0,0,0,0,0,100,0,84.06,11.59420289855,0
5102024,Oark High School,82,0,0,0,1.219512195121,0,98.780487804878,0,78.05,14.634146341463,0
5106001,Deer Elementary School,102,0,1.960784313725,0,0,4.901960784313,93.13725490196,0,83.33,16.666666666666,0
5106002,Deer High School,101,0,0,0,0,15.841584158415,83.168316831683,0.9900990099,64.36,18.811881188118,0
5106009,Mount Judea Elementary School,84,0,0,0,0,0,100,0,89.29,11.904761904761,0
5106010,Mount Judea High School,68,0,0,0,1.470588235294,0,98.529411764705,0,64.71,16.176470588235,0
5201001,Bearden Elementary School,259,0,5.019305019305,0,40.54054054054,0.7722007722,53.667953667953,0,77.61,10.03861003861,0
5201002,Bearden High School,266,0,0.375939849624,0,43.984962406015,0,55.63909774436,0,74.06,7.894736842105,0
5204021,Fairview Elementary School,451,0.221729490022,1.10864745011,0,58.758314855875,4.434589800443,35.033259423503,0.443458980044,82.26,11.751662971175,0.221729490022
5204023,Camden Fairview High School,698,0,2.14899713467,0.143266475644,63.467048710601,0.859598853868,32.664756446991,0.716332378223,68.77,9.16905444126,0.143266475644
5204025,Ivory Primary School,485,0,2.886597938144,0,58.762886597938,5.979381443298,32.164948453608,0.20618556701,79.79,11.546391752577,1.030927835051
5204026,Camden Fairview Intermediate,381,0,2.099737532808,0,61.942257217847,5.774278215223,29.658792650918,0.524934383202,82.41,10.761154855643,0
5204028,Camden Fairview Middle School,552,0.362318840579,2.173913043478,0.543478260869,58.695652173913,4.528985507246,33.333333333333,0.362318840579,74.28,10.507246376811,0
5205011,Sparkman Elementary School,89,0,11.235955056179,0,19.101123595505,0,69.662921348314,0,73.03,13.483146067415,1.123595505617
5205012,Sparkman High School,72,1.388888888888,4.166666666666,0,33.333333333333,0,61.111111111111,0,61.11,9.722222222222,0
5205028,Harmony Grove Elem. School,418,0,6.220095693779,0,20.095693779904,0.956937799043,72.00956937799,0.717703349282,60.77,8.851674641148,0
5205029,Harmony Grove High School,381,0,6.036745406824,0,16.797900262467,1.574803149606,74.540682414698,1.049868766404,50.39,10.761154855643,0.524934383202
5206032,Stephens Elementary School,,0,0,0,0,0,0,0,,0,0
5206033,Stephens High School,,0,0,0,0,0,0,0,,0,0
5301001,Anne Watson Elementary School,334,0.299401197604,10.778443113772,0,2.395209580838,2.994011976047,83.532934131736,0,55.39,19.161676646706,0
5301002,Bigelow High School,277,1.444043321299,5.054151624548,0,5.415162454873,0.361010830324,87.725631768953,0,42.6,15.884476534296,0
5303010,Perryville Elementary School,494,0,3.846153846153,0,0.607287449392,2.42914979757,92.510121457489,0.607287449392,64.57,16.801619433198,0
5303011,Perryville High School,483,0.414078674948,1.863354037267,0,0.414078674948,1.03519668737,96.066252587991,0.207039337474,51.55,19.047619047619,0
5401002,Barton Elementary School,428,0.467289719626,3.504672897196,0,31.308411214953,0,64.252336448598,0.467289719626,81.78,8.644859813084,0
5401003,Barton High School,390,0.25641025641,2.307692307692,0,43.846153846153,0,52.820512820512,0.76923076923,78.46,11.538461538461,0
5403019,Central High School,737,0,0.271370420624,0,96.607869742198,0.814111261872,2.170963364993,0.135685210312,95.66,10.854816824966,0
5403020,Eliza Miller Primary School,519,0,0.57803468208,0,92.678227360308,1.156069364161,5.202312138728,0.38535645472,97.69,9.441233140655,0
5403021,Eliza Miller Elementary School,330,0,0.90909090909,0,93.030303030303,0.90909090909,5.151515151515,0,96.36,9.696969696969,0
5403022,Central High School,,0,0,0,0,0,0,0,,0,0
5404030,Marvell-Elaine Elementary Sch,169,0,4.142011834319,0,80.473372781065,1.775147928994,13.609467455621,0,98.22,12.426035502958,0
5404032,Marvell-Elaine High School,206,0,0.485436893203,0,89.320388349514,2.427184466019,7.766990291262,0,96.6,21.35922330097,0
5440701,Kipp Delta Elem Literacy Acad ,404,0,2.227722772277,0,92.079207920792,0.247524752475,5.445544554455,0,91.58,9.405940594059,0
5440702,Kipp:delta College Prep School,309,0,1.294498381877,0,94.498381877022,0.970873786407,2.588996763754,0.647249190938,92.23,6.472491909385,0
5440703,Kipp:delta Collegiate High Sch,239,0,0.836820083682,0,95.815899581589,0.418410041841,2.928870292887,0,88.28,8.36820083682,0
5440705,Kipp: Blytheville College Prep,316,0,3.164556962025,0,84.493670886075,0.632911392405,9.493670886075,2.215189873417,87.97,4.430379746835,0
5440706,Kipp Blytheville Collegiate High School,56,0,1.785714285714,0,80.357142857142,1.785714285714,10.714285714285,5.357142857142,85.71,8.928571428571,0
5502006,Centerpoint Primary School,279,0.358422939068,21.146953405017,0,0.716845878136,0.358422939068,76.702508960573,0.716845878136,76.7,14.336917562724,13.261648745519
5502008,Centerpoint Intermediate Sch,146,0,17.123287671232,0,1.369863013698,0,80.821917808219,0.684931506849,69.18,13.698630136986,16.438356164383
5502010,Centerpoint High School,517,1.547388781431,17.79497098646,0,0,3.094777562862,77.369439071566,0.193423597678,62.48,9.090909090909,13.152804642166
5503010,Kirby Elementary School,175,0.571428571428,9.714285714285,0,1.714285714285,2.285714285714,85.714285714285,0,79.43,8.571428571428,3.428571428571
5503011,Kirby High School,196,0,5.612244897959,0,0.510204081632,1.530612244897,90.816326530612,1.530612244897,57.65,5.612244897959,1.020408163265
5504001,Delight Elementary School,104,0,8.653846153846,0,18.26923076923,0.961538461538,72.115384615384,0,71.15,9.615384615384,3.846153846153
5504014,Murfreesboro Elementary School,281,0.711743772241,4.270462633451,0,3.202846975088,1.067615658362,90.747330960854,0,70.11,19.928825622775,0.35587188612
5504015,Murfreesboro High School,310,0.645161290322,3.870967741935,0,7.74193548387,1.290322580645,86.451612903225,0,69.68,11.612903225806,1.612903225806
5602005,Harrisburg Elementary School,386,0.259067357512,4.663212435233,0,4.40414507772,1.295336787564,89.378238341968,0,100,20.20725388601,0.259067357512
5602007,Harrisburg High School,370,0,2.702702702702,0,2.162162162162,0,95.135135135135,0,100,11.891891891891,0
5602008,Harrisburg Middle School,352,0,1.704545454545,0,1.704545454545,0,96.306818181818,0.28409090909,99.72,14.204545454545,1.136363636363
5602031,Weiner Elementary,111,0,10.81081081081,0,0,0,89.189189189189,0,99.1,16.216216216216,3.603603603603
5602032,Weiner High School,,0,0,0,0,0,0,0,,0,0
5604015,Marked Tree Elementary School,263,0,1.140684410646,0,33.079847908745,0,65.779467680608,0,81.75,12.54752851711,0.760456273764
5604017,Marked Tree High School,178,0,2.808988764044,0,33.707865168539,0,63.483146067415,0,69.1,14.606741573033,1.123595505617
5604018,Marked Tree Middle School,117,0,2.564102564102,0,37.606837606837,0,59.829059829059,0,81.2,16.239316239316,2.564102564102
5605001,Trumann Intermediate Sch 5-6,224,0.446428571428,4.464285714285,0,14.732142857142,0,80.357142857142,0,81.7,20.982142857142,2.678571428571
5605021,Cedar Park Elementary School,719,0.139082058414,7.78859527121,0,11.821974965229,2.225312934631,77.746870653685,0.278164116828,68.57,14.742698191933,3.616133518776
5605023,Trumann High School,439,0.455580865603,6.378132118451,0.227790432801,11.161731207289,0,81.776765375854,0,75.4,14.350797266514,3.189066059225
5605024,Trumann Intermediate School7-8,254,0.787401574803,4.724409448818,0,12.204724409448,0,82.283464566929,0,79.53,16.929133858267,3.543307086614
5608034,Lepanto Elementary,161,0,8.07453416149,0,14.906832298136,9.937888198757,66.459627329192,0.621118012422,80.12,19.254658385093,1.863354037267
5608035,Tyronza Elementary,214,0,5.140186915887,0,9.813084112149,4.205607476635,80.841121495327,0,78.04,16.355140186915,3.738317757009
5608037,East Poinsett Co. High School,331,0,7.552870090634,0,11.480362537764,2.719033232628,78.247734138972,0,74.02,13.897280966767,3.625377643504
5703009,Louise Durham Elem. School,452,3.318584070796,3.318584070796,0,1.106194690265,0,91.150442477876,1.106194690265,75.89,12.16814159292,1.327433628318
5703010,Holly Harshman Elem. School,375,1.333333333333,5.066666666666,0.266666666666,0.266666666666,0,92.533333333333,0.533333333333,67.2,11.2,1.866666666666
5703011,Mena Middle School,375,1.333333333333,5.333333333333,0,0.8,0,92.266666666666,0.266666666666,65.6,8,0.8
5703012,Mena High School,549,2.367941712204,3.27868852459,0,0.364298724954,0,93.078324225865,0.910746812386,55.92,8.743169398907,0.182149362477
5706001,Acorn Elementary School,239,1.673640167364,2.510460251046,0,0.418410041841,0,93.723849372384,1.673640167364,71.97,10.878661087866,0
5706002,Acorn High School,293,1.36518771331,4.436860068259,0,1.023890784982,0,89.078498293515,4.095563139931,63.82,6.825938566552,0.341296928327
5706010,Oden Maddox Elementary School,79,0,0,0,0,5.06329113924,93.670886075949,1.26582278481,84.81,24.050632911392,0
5706011,Oden High School,101,0.9900990099,0,0,0,10.89108910891,86.138613861386,1.980198019801,71.29,8.910891089108,0
5707016,Umpire Elementary School,65,0,32.307692307692,0,0,1.538461538461,66.153846153846,0,100,18.461538461538,29.230769230769
5707017,Umpire High School,65,0,26.153846153846,0,0,1.538461538461,66.153846153846,6.153846153846,100,6.153846153846,20
5707018,Van Cove High School,,0,0,0,0,0,0,0,,0,0
5707019,Van Cove Elementary School,196,1.530612244897,8.673469387755,0,0,8.163265306122,81.632653061224,0,100,9.183673469387,3.061224489795
5707021,Wickes Elementary School,327,5.504587155963,44.954128440366,0,0.611620795107,0.305810397553,48.623853211009,0,100,8.868501529051,37.308868501529
5707022,Wickes High School,,0,0,0,0,0,0,0,,0,0
5707023,Cossatot River High School,439,4.328018223234,24.829157175398,0,0.227790432801,3.87243735763,64.692482915717,2.050113895216,100,13.211845102505,17.084282460136
5801001,Atkins Elementary School,400,0,1.75,0.25,0.25,2,95.75,0,73.25,14.75,0.5
5801002,Atkins High School,299,0.66889632107,2.341137123745,0,1.003344481605,2.00668896321,92.642140468227,1.33779264214,55.18,12.374581939799,0.334448160535
5801003,Atkins Middle School,303,0,2.640264026402,0,0.6600660066,2.310231023102,94.059405940594,0.3300330033,65.68,14.851485148514,0.6600660066
5802006,Dover High School,455,0.65934065934,2.637362637362,0,0.43956043956,1.318681318681,94.725274725274,0.21978021978,55.16,10.76923076923,0.65934065934
5802008,Dover Middle School,342,1.169590643274,4.678362573099,0,0.584795321637,0.584795321637,92.690058479532,0.292397660818,63.45,9.356725146198,1.169590643274
5802009,Dover Elementary School,597,0.837520938023,3.685092127303,0,1.172529313232,2.345058626465,91.122278056951,0.837520938023,68.84,16.415410385259,0.502512562814
5803009,Hector Elementary School,307,0,2.605863192182,0,0,0.977198697068,95.114006514657,1.302931596091,75.57,13.680781758957,1.628664495114
5803010,Hector High School,270,0,1.851851851851,0,0,1.111111111111,97.037037037037,0,69.63,8.148148148148,0
5804013,Pottsville Elementary School,508,0.590551181102,6.299212598425,0,2.165354330708,0,88.976377952755,1.968503937007,51.97,15.354330708661,3.740157480314
5804014,Pottsville High School,364,1.098901098901,4.670329670329,0,0.824175824175,0,93.131868131868,0.274725274725,35.71,10.164835164835,2.747252747252
5804015,Pottsville Middle Grade,385,0.25974025974,6.753246753246,0,1.038961038961,0,91.168831168831,0.77922077922,49.87,12.727272727272,4.935064935064
5804016,Pottsville Junior High School,390,1.025641025641,6.153846153846,0,0.25641025641,0.51282051282,91.538461538461,0.51282051282,43.59,6.666666666666,3.076923076923
5805017,Crawford Elementary School,411,0.243309002433,29.92700729927,0.243309002433,12.165450121654,7.055961070559,49.148418491484,1.216545012165,88.08,11.192214111922,24.574209245742
5805018,Dwight Elementary School,248,0.403225806451,14.516129032258,0,10.887096774193,5.645161290322,68.548387096774,0,62.1,10.08064516129,9.274193548387
5805019,London Elementary School,145,0,7.586206896551,0,4.827586206896,6.896551724137,80,0.689655172413,53.1,9.655172413793,0
5805020,Oakland Heights Elem. School,432,0,46.296296296296,0,9.027777777777,3.472222222222,40.046296296296,1.157407407407,81.48,10.648148148148,37.962962962962
5805021,Sequoyah Elementary School,486,0,16.666666666666,0,7.613168724279,4.526748971193,68.930041152263,2.263374485596,48.97,12.962962962962,9.465020576131
5805022,Russellville Middle School,733,0.954979536152,21.555252387448,0,9.413369713506,3.137789904502,63.301500682128,1.637107776261,61.12,10.641200545702,13.096862210095
5805023,Russellville Jr. High School,800,0.875,21.375,0.25,7.75,1,66.875,1.875,57.13,10.75,12
5805024,Russellville High School,1086,0.920810313075,18.508287292817,0.184162062615,7.274401473296,1.933701657458,69.429097605893,1.749539594843,46.78,7.458563535911,7.826887661141
5805025,Center Valley Elem. School,453,0,9.933774834437,0,2.42825607064,2.869757174392,82.339955849889,2.42825607064,56.51,11.258278145695,5.739514348785
5805026,Russellville Upper Elem. Sch.,397,0.503778337531,25.44080604534,0,7.808564231738,2.267002518891,61.964735516372,2.015113350125,62.97,11.838790931989,17.632241813602
5901001,Des Arc Elementary School,283,0.353356890459,0,0,10.247349823321,0,89.399293286219,0,71.73,13.780918727915,0
5901002,Des Arc High School,279,0.358422939068,0.716845878136,0,16.8458781362,1.075268817204,81.00358422939,0,69.18,9.677419354838,0
5903011,Hazen Elementary School,431,0,1.392111368909,0,22.969837587006,0,75.638051044083,0,76.1,18.561484918793,0
